SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-25-2021,Single Family Residential,17517 Melanie Ridge Ct,Wildwood,MO,63005,665000,4,4.5,Highlands Of Chesterfield Highland,4607,22216,1997,,144,72,Sold,,,https://www.redfin.com/MO/Wildwood/17517-Melanie-Ridge-Ct-63005/home/62702113,MARIS,21009762,N,Y,38.6348067,-90.6298367
PAST SALE,December-19-2018,Single Family Residential,933 Silver Buck Ln,Chesterfield,MO,63304,670763,5,3.5,Bur Oaks,3509,,,,191,,Sold,,,https://www.redfin.com/MO/Chesterfield/933-Silver-Buck-Ln-63005/home/148530827,MARIS,18095244,N,Y,38.6567111,-90.6395369
PAST SALE,June-22-2021,Single Family Residential,1400 Wildhorse Parkway Dr,Wildwood,MO,63005,630000,5,4.5,Wildhorse Village E One,4587,27791,1994,,137,,Sold,,,https://www.redfin.com/MO/Wildwood/1400-Wildhorse-Parkway-Dr-63005/home/93485259,MARIS,21023491,N,Y,38.6413065,-90.6327106
PAST SALE,March-29-2023,Single Family Residential,153 Brighthurst Dr,Chesterfield,MO,63005,639000,4,2.5,Chesterfield Farms Two,2523,7841,1994,,253,50,Sold,,,https://www.redfin.com/MO/Chesterfield/153-Brighthurst-Dr-63005/home/93467369,MARIS,23003229,N,Y,38.6629823,-90.5916883
PAST SALE,September-30-2020,Single Family Residential,2045 Wilson Ridge Ln,Chesterfield,MO,63005,609900,4,3.5,Wilson Farm Estates 2,3353,23522,1984,,182,13,Sold,,,https://www.redfin.com/MO/Chesterfield/2045-Wilson-Ridge-Ln-63005/home/93495417,MARIS,20051423,N,Y,38.6331927,-90.5895248
PAST SALE,April-30-2021,Single Family Residential,1325 Carriage Crossing Ln,Chesterfield,MO,63005,619900,4,3.5,Country Place At Chesterfield One,2992,28750,1987,,207,38,Sold,,,https://www.redfin.com/MO/Chesterfield/1325-Carriage-Crossing-Ln-63005/home/93476680,MARIS,21011691,N,Y,38.6536421,-90.61209
PAST SALE,June-27-2018,Single Family Residential,17712 Wilding Place Dr,Wildwood,MO,63005,625000,4,4.5,Wildhorse Village H,4079,24829,1993,,153,67,Sold,,,https://www.redfin.com/MO/Wildwood/17712-Wilding-Place-Dr-63005/home/93485224,MARIS,18051988,N,Y,38.6408706,-90.6411106
PAST SALE,December-9-2019,Single Family Residential,1431 Westhampton View Ln,Wildwood,MO,63005,649900,4,4.5,Oak Ridge Trails Four,3830,22651,1999,,170,,Sold,,,https://www.redfin.com/MO/Wildwood/1431-Westhampton-View-Ln-63005/home/93507539,MARIS,19088725,N,Y,38.6186974,-90.6497023
PAST SALE,June-25-2020,Single Family Residential,1119 Wildhorse Meadows Dr,Chesterfield,MO,63005,600000,4,4.0,Spring Hill Bluffs,4398,23958,1998,,136,34,Sold,,,https://www.redfin.com/MO/Chesterfield/1119-Wildhorse-Meadows-Dr-63005/home/93626817,MARIS,20021338,N,Y,38.6577391,-90.615772
PAST SALE,August-21-2020,Single Family Residential,108 Chippenham,Chesterfield,MO,63005,585000,4,3.5,Forest Hills Club Estates Area 5a,2475,39204,1975,,236,,Sold,,,https://www.redfin.com/MO/Chesterfield/108-Chippenham-Ln-63005/home/62691059,MARIS,20063654,N,Y,38.6195052,-90.5938704
PAST SALE,,Single Family Residential,16745 Benton Taylor Dr,Chesterfield,MO,63005,650000,4,4.0,,4168,12197,2000,,156,,,,,https://www.redfin.com/MO/Chesterfield/16745-Benton-Taylor-Dr-63005/home/62734740,,,N,Y,38.657416,-90.5827762
PAST SALE,May-4-2022,Single Family Residential,427 Maple Rise Path,Chesterfield,MO,63005,670000,4,3.5,Reserve at Chesterfield Village,3840,7449,2012,,174,82,Sold,,,https://www.redfin.com/MO/Chesterfield/427-Maple-Rise-Path-63005/home/93328467,MARIS,22017243,N,Y,38.656002,-90.57882
PAST SALE,September-18-2020,Single Family Residential,501 Mustang Valley Ct,Chesterfield,MO,63005,574900,4,4.5,Estates At Baxter Pointe The,3379,10890,1999,,170,46,Sold,,,https://www.redfin.com/MO/Chesterfield/501-Mustang-Valley-Ct-63005/home/93626439,MARIS,20051490,N,Y,38.654784,-90.5807981
PAST SALE,February-26-2021,Single Family Residential,1237 Fienup Lake Dr,Chesterfield,MO,63005,665589,4,2.5,Fienup Farms,3215,,,,207,125,Sold,,,https://www.redfin.com/MO/Chesterfield/1237-Fienup-Lake-Dr-63005/home/174603611,MARIS,21012988,N,Y,38.6586298,-90.5979575
PAST SALE,November-9-2021,Single Family Residential,1536 Honey Locust Ct,Wildwood,MO,63005,610000,5,4.5,Wildhorse Village,3650,22216,1993,,167,,Sold,,,https://www.redfin.com/MO/Wildwood/1536-Honey-Locust-Ct-63005/home/93485213,MARIS,21080187,N,Y,38.6371599,-90.6341311
PAST SALE,July-3-2019,Single Family Residential,1411 Highland Valley Cir,Wildwood,MO,63005,725000,4,7.5,Highlands Of Chesterfield Highland,5119,32234,1990,,142,,Sold,,,https://www.redfin.com/MO/Wildwood/1411-Highland-Valley-Cir-63005/home/93485276,MARIS,19050397,N,Y,38.6356174,-90.6276341
PAST SALE,July-23-2020,Single Family Residential,2126 Kehrs Ridge Dr,Chesterfield,MO,63005,660000,4,4.5,Kehrs Mill Estates 7 Sec 1,5077,43996,1987,,130,,Sold,,,https://www.redfin.com/MO/Chesterfield/2126-Kehrs-Ridge-Dr-63005/home/62731970,MARIS,20043649,N,Y,38.6306111,-90.6017121
PAST SALE,March-11-2020,Single Family Residential,17706 Gingertree Ct,Wildwood,MO,63005,645000,5,6.0,Wildhorse Village,3672,33977,1990,,176,67,Sold,,,https://www.redfin.com/MO/Wildwood/17706-Gingertree-Ct-63005/home/93485318,MARIS,20007841,N,Y,38.640293,-90.636125
PAST SALE,August-29-2019,Single Family Residential,1272 Bluffview Ridge Dr,Chesterfield,MO,63005,640000,4,5.0,Bluffs Of Wildhorse The,4510,12197,1996,,142,38,Sold,,,https://www.redfin.com/MO/Chesterfield/1272-Bluffview-Ridge-Dr-63005/home/93476856,MARIS,19052993,N,Y,38.6581513,-90.61135
PAST SALE,May-10-2023,Single Family Residential,17625 Bridgeway Dr,Chesterfield,MO,63005,699900,4,4.0,Wildhorse Village B,4112,36155,1989,,170,,Sold,,,https://www.redfin.com/MO/Chesterfield/17625-Bridgeway-Dr-63005/home/93477072,MARIS,23017139,N,Y,38.6484116,-90.6252651
PAST SALE,July-28-2020,Single Family Residential,1221 Fienup Lake Dr,Chesterfield,MO,63005,682226,4,3.5,Fienup Farms,3525,,,,194,125,Sold,,,https://www.redfin.com/MO/Chesterfield/1221-Fienup-Lake-Dr-63005/home/172603476,MARIS,20053460,N,Y,38.6594515,-90.5979453
PAST SALE,May-20-2022,Single Family Residential,205 Dejournet,Chesterfield,MO,63005,599900,4,2.5,Chesterfield Farms Two,2540,8712,1993,,236,40,Sold,,,https://www.redfin.com/MO/Chesterfield/205-Dejournet-Dr-63005/home/93476563,MARIS,22024094,N,Y,38.6604824,-90.5920211
PAST SALE,April-29-2021,Single Family Residential,17732 Greystone Terrace Dr,Wildwood,MO,63005,679000,4,5.0,Wildhorse Village,4826,23958,1991,,141,67,Sold,,,https://www.redfin.com/MO/Wildwood/17732-Greystone-Terrace-Dr-63005/home/93485441,MARIS,21020211,N,Y,38.6427217,-90.6366889
PAST SALE,October-1-2021,Single Family Residential,1425 Wellington View Ln,Wildwood,MO,63005,590000,4,3.5,Westhampton Woods,4331,19166,1996,,136,18,Sold,,,https://www.redfin.com/MO/Wildwood/1425-Wellington-View-Ln-63005/home/93507420,MARIS,21051820,N,Y,38.6186028,-90.6519987
PAST SALE,September-8-2021,Single Family Residential,16446 Dapple Gray Ct,Chesterfield,MO,63005,669000,4,4.0,Kehrs Mill Trails 3,4494,130680,1977,,149,83,Sold,,,https://www.redfin.com/MO/Chesterfield/16446-Dapple-Gray-Ct-63005/home/93484861,MARIS,21045472,N,Y,38.64502,-90.600103
PAST SALE,August-14-2020,Single Family Residential,17103 Somerset Field Ct,Chesterfield,MO,63005,564900,4,3.5,Somerset One,3957,18295,1994,,143,29,Sold,,,https://www.redfin.com/MO/Chesterfield/17103-Somerset-Field-Ct-63005/home/93476877,MARIS,20045125,N,Y,38.6565865,-90.6090374
PAST SALE,November-30-2021,Single Family Residential,1852 Horsham Cir,Chesterfield,MO,63005,640000,4,3.5,Chesterfield Meadow One,3875,30056,1978,,165,25,Sold,,,https://www.redfin.com/MO/Chesterfield/1852-Horsham-Cir-63005/home/93484751,MARIS,21074695,N,Y,38.6394553,-90.5783394
PAST SALE,June-2-2021,Single Family Residential,3 Chesterfield Lakes Rd,Chesterfield,MO,63005,564900,5,3.5,Chesterfield Lakes,3401,132858,1979,,166,,Sold,,,https://www.redfin.com/MO/Chesterfield/3-Chesterfield-Lakes-Rd-63005/home/93485046,MARIS,20074736,N,Y,38.6442618,-90.5839225
PAST SALE,June-19-2020,Single Family Residential,1 Peakmont Ln,Clarkson Valley,MO,63005,665000,4,3.0,Forest Hills Club Estates,3446,45738,1973,,193,46,Sold,,,https://www.redfin.com/MO/Chesterfield/1-Peakmont-Ln-63005/home/93506344,MARIS,20031184,N,Y,38.6199318,-90.5905418
PAST SALE,August-23-2022,Single Family Residential,1411 Westhampton View Ct,Wildwood,MO,63005,620000,4,3.5,Westhampton Woods,4607,21780,1999,,135,18,Sold,,,https://www.redfin.com/MO/Wildwood/1411-Westhampton-View-Ct-63005/home/93507289,MARIS,22043936,N,Y,38.6206221,-90.6462395
PAST SALE,May-31-2022,Single Family Residential,244 Dejournet Dr,Chesterfield,MO,63005,575000,4,3.0,Chesterfield Farms Two,3514,8712,1995,,164,40,Sold,,,https://www.redfin.com/MO/Chesterfield/244-Dejournet-Dr-63005/home/93476572,MARIS,22025050,N,Y,38.6600497,-90.5895952
PAST SALE,July-15-2019,Single Family Residential,1333 Pacland Pl,Chesterfield,MO,63005,629000,3,3.5,Pacland Place,3467,152460,1976,,181,72,Sold,,,https://www.redfin.com/MO/Chesterfield/1333-Pacland-Pl-63005/home/93484896,MARIS,19042735,N,Y,38.6487754,-90.618455
PAST SALE,September-14-2021,Single Family Residential,1635 Highland Valley Cir,Wildwood,MO,63005,644000,4,3.5,Highlands Of Chesterfield,3664,23522,1994,,176,76,Sold,,,https://www.redfin.com/MO/Wildwood/1635-Highland-Valley-Cir-63005/home/93496277,MARIS,21052814,N,Y,38.6343335,-90.6263941
PAST SALE,July-1-2022,Single Family Residential,16417 Woodlodge Ct,Wildwood,MO,63005,599900,5,3.5,Valley View 2,3449,25265,1984,,174,25,Sold,,,https://www.redfin.com/MO/Wildwood/16417-Woodlodge-Ct-63005/home/92290255,MARIS,22023170,N,Y,38.6095872,-90.6018971
PAST SALE,January-15-2021,Single Family Residential,9 Morganfield Ct,Chesterfield,MO,63005,630000,6,4.5,Wilson Farm Estates 3,4321,27878,1984,,146,,Sold,,,https://www.redfin.com/MO/Chesterfield/9-Morganfield-Ct-63005/home/93484532,MARIS,20084277,N,Y,38.6353814,-90.590172
PAST SALE,September-17-2020,Single Family Residential,2160 Wildwood Mdws,Wildwood,MO,63005,625000,5,4.5,Wildwood Meadows Estates,3700,14505,1998,,169,63,Sold,,,https://www.redfin.com/MO/Wildwood/2160-Wildwood-Meadows-Ct-63005/home/93627111,MARIS,20049134,N,Y,38.6226306,-90.6156239
PAST SALE,April-30-2020,Single Family Residential,17674 Bridgeway Dr,Chesterfield,MO,63005,649900,4,4.5,Wildhorse Village,4637,27007,1990,,140,67,Sold,,,https://www.redfin.com/MO/Chesterfield/17674-Bridgeway-Dr-63005/home/93477016,MARIS,20016488,N,Y,38.6506736,-90.6273935
PAST SALE,February-25-2022,Single Family Residential,17703 Drummer Ln,Wildwood,MO,63005,675000,5,4.5,Wildhorse Village G,4908,29185,1993,,138,67,Sold,,,https://www.redfin.com/MO/Wildwood/17703-Drummer-Ln-63005/home/93485458,MARIS,21085140,N,Y,38.6433253,-90.6321488
PAST SALE,November-14-2019,Single Family Residential,425 Equestrian Pointe Ct,Chesterfield,MO,63005,610000,6,3.5,Estates At Baxter Pointe The,5400,22216,1999,,113,42,Sold,,,https://www.redfin.com/MO/Chesterfield/425-Equestrian-Pointe-Ct-63005/home/93626751,MARIS,19073703,N,Y,38.6580481,-90.5833124
PAST SALE,July-27-2021,Single Family Residential,1639 Wildhorse Parkway Dr,Wildwood,MO,63005,695000,4,4.5,Wildhorse Village,5042,23305,1994,,138,67,Sold,,,https://www.redfin.com/MO/Wildwood/1639-Wildhorse-Parkway-Dr-63005/home/93484937,MARIS,21040175,N,Y,38.6389646,-90.6450359
PAST SALE,November-19-2020,Condo/Co-op,759 Stonebluff Ct,Chesterfield,MO,63005,615000,2,3.5,The Knolls,4267,4792,,,144,500,Sold,,,https://www.redfin.com/MO/Chesterfield/759-Stonebluff-Ct-63005/home/77316507,MARIS,20071627,N,Y,38.6501069,-90.5786671
PAST SALE,July-29-2021,Single Family Residential,1124 Patchwork Flds,Chesterfield,MO,63005,670557,4,2.5,Fienup Farms,2969,,,,226,125,Sold,,,https://www.redfin.com/MO/Chesterfield/1124-Patchwork-Flds-63005/home/174778716,MARIS,21018562,N,Y,38.6618547,-90.5960156
PAST SALE,August-31-2020,Single Family Residential,17146 Surrey View Dr,Chesterfield,MO,63005,675000,4,4.5,Country Place At Chesterfield,4131,27878,1988,,163,38,Sold,,,https://www.redfin.com/MO/Chesterfield/17146-Surrey-View-Dr-63005/home/93484927,MARIS,20047913,N,Y,38.6487154,-90.6103324
PAST SALE,September-16-2022,Single Family Residential,326 Woodcliffe Place Dr,Chesterfield,MO,63005,599900,3,4.5,Woodcliffe Place,3888,13068,1993,,154,133,Sold,,,https://www.redfin.com/MO/Chesterfield/326-Woodcliffe-Place-Dr-63005/home/93476378,MARIS,22053157,N,Y,38.6548545,-90.5872135
PAST SALE,August-27-2021,Single Family Residential,2428 Powders Mill Dr,Wildwood,MO,63005,589900,3,3.5,Powders Mill,3590,33541,1984,,164,29,Sold,,,https://www.redfin.com/MO/Wildwood/2428-Powders-Mill-Dr-63005/home/62748643,MARIS,21049041,N,Y,38.6178746,-90.6002324
PAST SALE,March-30-2022,Single Family Residential,2 Wheaton Point Ct,Chesterfield,MO,63005,615000,4,3.5,Wilson Farm Estates,2968,27007,1986,,207,29,Sold,,,https://www.redfin.com/MO/Chesterfield/2-Wheaton-Point-Ct-63005/home/93484527,MARIS,22008095,N,Y,38.6360176,-90.5940183
PAST SALE,November-19-2020,Condo/Co-op,700 Stonebluff Ct,Chesterfield,MO,63005,649900,3,3.5,Stonehill Village A,2713,5663,2000,,240,500,Sold,,,https://www.redfin.com/MO/Chesterfield/700-Stonebluff-Ct-63005/home/93624668,MARIS,20075946,N,Y,38.651979,-90.577774
PAST SALE,June-5-2020,Single Family Residential,1245 Hillcrest Field Dr,Chesterfield,MO,63005,564000,4,4.5,Somerset One,4182,15246,1994,,135,29,Sold,,,https://www.redfin.com/MO/Chesterfield/1245-Hillcrest-Field-Dr-63005/home/93476887,MARIS,20025778,N,Y,38.6582444,-90.6092039
PAST SALE,October-11-2022,Single Family Residential,1305 Westhampton Woods Ct,Wildwood,MO,63005,600000,5,4.5,Westhampton Woods One,3578,29185,1994,,168,18,Sold,,,https://www.redfin.com/MO/Wildwood/1305-Westhampton-Woods-Ct-63005/home/62761894,MARIS,22059230,N,Y,38.623669,-90.6547397
PAST SALE,March-20-2020,Single Family Residential,2226 Kehrs Ridge Dr,Chesterfield,MO,63005,625000,5,3.5,Kehrs Mill Estates,4458,43560,1981,,140,63,Sold,,,https://www.redfin.com/MO/Chesterfield/2226-Kehrs-Ridge-Dr-63005/home/93495684,MARIS,20006463,N,Y,38.6253668,-90.5975876
PAST SALE,June-27-2019,Single Family Residential,16344 Wynncrest Falls Way,Wildwood,MO,63005,695000,5,3.5,Wynncrest - Five,4172,26572,2010,,167,81,Sold,,,https://www.redfin.com/MO/Wildwood/16344-Wynncrest-Falls-Way-63005/home/93325644,MARIS,19038667,N,Y,38.6113274,-90.6121956
PAST SALE,July-29-2021,Single Family Residential,16233 Wilson View Estates Dr,Chesterfield,MO,63005,549000,4,3.0,Wilson View Estates,3633,13939,1993,,151,83,Sold,,,https://www.redfin.com/MO/Chesterfield/16233-Wilson-View-Estates-Dr-63005/home/93495790,MARIS,21007286,N,Y,38.6319945,-90.5791897
PAST SALE,July-23-2020,Single Family Residential,1675 Horseshoe Rdg,Chesterfield,MO,63005,599000,6,4.5,Kehrs Mill Trails 1,4250,131116,1977,,141,,Sold,,,https://www.redfin.com/MO/Chesterfield/1675-Horseshoe-Ridge-Rd-63005/home/93484790,MARIS,20038258,N,Y,38.6387919,-90.6003249
PAST SALE,January-29-2021,Single Family Residential,17714 Drummer Ln,Wildwood,MO,63005,615000,4,4.5,Wildhorse Village,5045,23522,1989,,122,67,Sold,,,https://www.redfin.com/MO/Wildwood/17714-Drummer-Ln-63005/home/93485468,MARIS,20079696,N,Y,38.6435944,-90.6336498
PAST SALE,July-22-2022,Condo/Co-op,16810 Chesterfield Bluffs Cir,Chesterfield,MO,63005,595000,4,3.5,Villas At Chesterfield Bluffs Two,3187,3049,1997,,187,505,Sold,,,https://www.redfin.com/MO/Chesterfield/16810-Chesterfield-Bluffs-Cir-63005/home/93467412,MARIS,22021105,N,Y,38.6637265,-90.5820737
PAST SALE,September-29-2022,Single Family Residential,322 Woodcliffe Place Dr,Chesterfield,MO,63005,558000,4,3.5,Woodcliffe Place,3328,15682,1993,,168,133,Sold,,,https://www.redfin.com/MO/Chesterfield/322-Woodcliffe-Place-Dr-63005/home/93476379,MARIS,22052999,N,Y,38.6549131,-90.5874524
PAST SALE,February-10-2023,Single Family Residential,1419 Highland Valley Cir,Wildwood,MO,63005,599900,4,3.0,Highlands Of Wildhorse,4400,30928,1993,,136,76,Sold,,,https://www.redfin.com/MO/Wildwood/1419-Highland-Valley-Cir-63005/home/93485277,MARIS,23000015,N,Y,38.6351956,-90.62744
PAST SALE,December-2-2022,Single Family Residential,1103 Keystone Trail Dr,Wildwood,MO,63005,575000,4,2.5,Wildhorse Village K,3708,22216,1995,,155,83,Sold,,,https://www.redfin.com/MO/Wildwood/1103-Keystone-Trail-Dr-63005/home/62721816,MARIS,22062283,N,Y,38.6426627,-90.646758
PAST SALE,December-1-2022,Single Family Residential,16408 Sundance Creek Ct,Wildwood,MO,63005,650000,7,3.5,Valley View 1,4711,26572,1979,,138,25,Sold,,,https://www.redfin.com/MO/Wildwood/16408-Sundance-Creek-Ct-63005/home/93506976,MARIS,22063217,N,Y,38.6105964,-90.6009168
PAST SALE,August-25-2022,Single Family Residential,16269 Lone Cabin Dr,Wildwood,MO,63005,545000,4,3.5,Pleasant Valley Meadows 2,3849,22216,1986,,142,42,Sold,,,https://www.redfin.com/MO/Wildwood/16269-Lone-Cabin-Dr-63005/home/93495709,MARIS,22045427,N,Y,38.6250493,-90.6075575
PAST SALE,September-30-2022,Single Family Residential,17720 Birch Leaf Ct,Wildwood,MO,63005,649900,4,4.0,Wildhorse Village J Record Two,4143,23087,1991,,157,83,Sold,,,https://www.redfin.com/MO/Wildwood/17720-Birch-Leaf-Ct-63005/home/93485232,MARIS,22041237,N,Y,38.6403673,-90.6432583
PAST SALE,March-13-2023,Single Family Residential,208 Lehigh Meadows Dr,Chesterfield,MO,63005,600000,4,3.5,Chesterfield Farms One,3256,9148,1994,,184,40,Sold,,,https://www.redfin.com/MO/Chesterfield/208-Lehigh-Meadows-Dr-63005/home/93467320,MARIS,22069000,N,Y,38.6625585,-90.586363
PAST SALE,May-5-2020,Single Family Residential,16534 Baxter Forest Ridge Dr,Chesterfield,MO,63005,675000,5,5.0,Forest Two The,5772,23522,1988,,117,42,Sold,,,https://www.redfin.com/MO/Chesterfield/16534-Baxter-Forest-Ridge-Dr-63005/home/93485015,MARIS,20016361,N,Y,38.6418645,-90.57577
PAST SALE,October-7-2021,Single Family Residential,17500 Melanie Ridge Ct,Wildwood,MO,63005,660000,4,4.5,Highlands Of Chesterfield Highland,4422,23087,1997,,149,,Sold,,,https://www.redfin.com/MO/Wildwood/17500-Melanie-Ridge-Ct-63005/home/93485410,MARIS,21059691,N,Y,38.6352014,-90.6288187
PAST SALE,September-30-2020,Single Family Residential,16826 Kehrsbrooke,Chesterfield,MO,63005,650000,5,3.5,Kehrs Mill Estates 3,3968,47045,1985,,164,63,Sold,,,https://www.redfin.com/MO/Chesterfield/16826-Kehrsbrooke-Ct-63005/home/93495667,MARIS,20052643,N,Y,38.6272756,-90.6049307
PAST SALE,May-17-2022,Single Family Residential,16949 Crystal Springs Dr,Chesterfield,MO,63005,599999,4,3.5,Chesterfield Farms Two,3547,10454,1994,,169,39,Sold,,,https://www.redfin.com/MO/Chesterfield/16949-Crystal-Springs-Dr-63005/home/93476476,MARIS,22010225,N,Y,38.6602326,-90.5928348
PAST SALE,June-7-2021,Single Family Residential,1336 Carriage Crossing Ln,Chesterfield,MO,63005,625000,4,3.5,Country Place At Chesterfield Two,3768,40511,1988,,166,38,Sold,,,https://www.redfin.com/MO/Chesterfield/1336-Carriage-Crossing-Ln-63005/home/93476653,MARIS,21015878,N,Y,38.6520625,-90.6125896
PAST SALE,July-26-2022,Single Family Residential,240 Woodcliffe Place Dr,Chesterfield,MO,63005,649900,4,4.5,Wildhorse Spgs Amd,3389,12197,1994,,192,33,Sold,,,https://www.redfin.com/MO/Chesterfield/240-Woodcliffe-Place-Dr-63005/home/93476432,MARIS,22041442,N,Y,38.6590768,-90.591522
PAST SALE,November-1-2021,Single Family Residential,16420 Farmers Mill Ln,Chesterfield,MO,63005,585000,4,3.0,Wilson Farm Estates 2,3888,22651,1984,,150,29,Sold,,,https://www.redfin.com/MO/Chesterfield/16420-Farmers-Mill-Ln-63005/home/93495423,MARIS,21063158,N,Y,38.6328564,-90.591226
PAST SALE,June-29-2021,Single Family Residential,1600 Baxter Forest Ridge Ct,Chesterfield,MO,63005,550000,5,3.5,Forest Two The,4587,16553,1988,,120,56,Sold,,,https://www.redfin.com/MO/Chesterfield/1600-Baxter-Forest-Ridge-Ct-63005/home/62733082,MARIS,21029382,N,Y,38.6434326,-90.5751451
PAST SALE,April-15-2021,Single Family Residential,2202 Kehrsgrove Ct,Chesterfield,MO,63005,599900,5,3.5,Kehrs Mill Estates 1 Sec 3,3772,43560,1985,,159,,Sold,,,https://www.redfin.com/MO/Chesterfield/2202-Kehrsgrove-Ct-63005/home/93494722,MARIS,21013342,N,Y,38.6266403,-90.5929088
PAST SALE,April-30-2019,Single Family Residential,2608 Wynncrest Rdg,Wildwood,MO,63005,625000,3,4.0,Wynncrest Three,2576,25700,2002,,243,54,Sold,,,https://www.redfin.com/MO/Wildwood/2608-Wynncrest-Ridge-Dr-63005/home/93318507,MARIS,19001741,N,Y,38.6108131,-90.606614
PAST SALE,April-20-2021,Single Family Residential,1320 Christmas Valley Dr,Wildwood,MO,63005,550000,4,3.5,Weaver Acres,3578,130680,1995,,154,67,Sold,,,https://www.redfin.com/MO/Wildwood/1320-Christmas-Valley-Dr-63005/home/93496237,MARIS,21011819,N,Y,38.6247393,-90.6389629
PAST SALE,June-7-2022,Single Family Residential,17681 Bridgeway Dr,Chesterfield,MO,63005,675000,4,3.5,Wildhorse Village A,3682,67518,1994,,183,67,Sold,,,https://www.redfin.com/MO/Chesterfield/17681-Bridgeway-Dr-63005/home/93477030,MARIS,22019444,N,Y,38.6510189,-90.6279303
